country,segment_id,road_name,road_class,land_use,speed_limit,median_speed,f85_speed,percent_over,f85_gap,sample_total,speed_safety_score,priority_class,recommended_action,time_pilot_type,time_pilot_selection_score,required_next_data
Thailand,18423, ,primary,URBAN,40.0,55.3,70.0,0.850000089163592,30.0,1121534.0,67,High priority,Curve/geometry speed-management review,Urban time-window speed management,91.06,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,19172, ,primary,URBAN,60.0,71.4,85.0,0.7499975992701782,25.0,104135.0,71,High priority,Curve/geometry speed-management review,Urban time-window speed management,91.05,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,20716, ,primary,URBAN,80.0,89.9,106.0,0.7000015011183331,26.0,66617.0,71,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,91.03,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17517,Asian Highway,trunk,URBAN,90.0,93.425,109.75,0.5659528706192186,19.75,8948261.0,71,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,91.01,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16998,Kanchanapisek Expressway,motorway,URBAN,80.0,73.85,92.25,0.384336769538249,12.25,16125639.0,76,Critical review,Urban high-speed corridor speed-limit review,Variable speed limit feasibility review,90.97,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,10477, ,trunk,URBAN,80.0,85.45,99.5,0.6373931755233793,19.5,3563907.0,73,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,90.91,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34085,Surat Thani Ring Road,primary,URBAN,90.0,89.2,105.5,0.4874922720247295,15.5,517600.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,90.88,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,35808,Mittraphap Road,trunk,URBAN,80.0,88.8,103.0,0.6999992998032447,23.0,714085.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,90.86,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,35821,Mittraphap Road,trunk,URBAN,60.0,78.1,93.0,0.8250003661099355,33.0,1092568.0,67,High priority,Enforcement or average-speed camera candidate,Urban time-window speed management,90.8,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36566,Chaiyaphum-Chum Phae Road,trunk,RURAL,80.0,89.7,105.0,0.7166660664337763,25.0,249903.0,71,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,90.79,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17516,Asian Highway,trunk,RURAL,90.0,96.13333333,110.33333333,0.6803678153563504,20.333333330000002,9625373.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.78,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36152,Phetkasem Road,trunk,URBAN,60.0,83.3,97.25,0.7246108699716444,37.25,3011397.0,67,High priority,Enforcement or average-speed camera candidate,Urban time-window speed management,90.75,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16201,Phahon Yothin Road,trunk,URBAN,80.0,79.9,95.0,0.49999849568411775,15.0,332377.0,78,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,90.67,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16304,Phahon Yothin Road,trunk,URBAN,80.0,75.09230769,90.61538461,0.33373308264173235,10.615384610000007,44973186.0,77,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,90.65,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,9839, ,trunk,URBAN,90.0,95.45,112.0,0.6191673986847416,22.0,842420.0,73,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,90.61,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16501,Chaeng Sanit Road,trunk,RURAL,90.0,99.31666666,116.83333333,0.678449737625676,26.833333330000002,809721.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.61,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,3634, ,trunk,RURAL,90.0,101.0,119.0,0.6999995179166285,29.0,207433.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.6,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,37018, ,secondary,URBAN,60.0,72.1,85.0,0.7666670201497119,25.0,848697.0,70,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,90.59,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,7897, ,trunk,RURAL,90.0,97.35,117.75,0.6153550388176708,27.75,855667.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.46,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,17447,Asian Highway,trunk,URBAN,90.0,92.2,109.0,0.55,19.0,865120.0,75,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,90.43,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36172,Phetkasem Road,trunk,RURAL,90.0,90.49166666,108.45833333,0.5273859367567263,18.458333330000002,7649857.0,72,High priority,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,90.33,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,5470, ,trunk,RURAL,90.0,96.45,111.0,0.6417147616507509,21.0,747999.0,73,High priority,"Integrated speed-limit, design, and enforcement review",Night/low-visibility curve speed management,90.29,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,35041,Super Highway,trunk,RURAL,77.0,87.0125,99.25,0.7399616719699161,22.25,5531200.0,69,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,90.29,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,21994, ,primary,RURAL,85.0,94.0,110.5,0.7138611424203558,25.5,771870.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.27,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33851,Si Khio-Det Udom Road,trunk,URBAN,90.0,96.5,113.0,0.6499995913764077,23.0,489448.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,90.24,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16173,Phahon Yothin Road,trunk,URBAN,80.0,87.5,102.0,0.6833326403117737,22.0,697429.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,90.18,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34560,Don Mueang Tollway,motorway,URBAN,80.0,84.13333333,107.66666666,0.3322428017399689,27.666666660000004,10379036.0,68,High priority,Urban high-speed corridor speed-limit review,Variable speed limit feasibility review,90.16,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,34549,Sukhumvit Road,trunk,URBAN,90.0,92.06666666,106.33333333,0.6113365678205673,16.333333330000002,1731547.0,75,Critical review,Urban high-speed corridor speed-limit review,Urban time-window speed management,90.15,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,6407, ,trunk,URBAN,80.0,90.6,104.0,0.7833334630138266,24.0,642605.0,70,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,90.15,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,19242, ,primary,RURAL,90.0,104.0,120.0,0.8,30.0,280140.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.14,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,1086, ,trunk,RURAL,90.0,99.0,119.0,0.6500004352254032,29.0,229766.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.11,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,6094, ,trunk,RURAL,90.0,102.0,117.0,0.7249990918667587,27.0,550580.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.03,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33879,Si Khio-Det Udom Road,trunk,RURAL,90.0,98.2,116.5,0.6500007827114691,26.5,511044.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,90.01,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,21134, ,primary,URBAN,80.0,86.7,102.0,0.675,22.0,482960.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,89.99,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,19261, ,primary,RURAL,90.0,104.0,121.0,0.7833332158490939,31.0,283726.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.98,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,35796,Mittraphap Road,trunk,URBAN,80.0,86.8,102.0,0.6666660622752797,22.0,551519.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,89.94,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,29767, ,primary,RURAL,90.0,101.0,117.0,0.7333353110445282,27.0,134836.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.9,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36486,Phatthanakan Khu Khwang Road,primary,URBAN,80.0,87.0,102.0,0.6666674585846684,22.0,420919.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,89.88,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,29666, ,primary,URBAN,80.0,87.0,102.0,0.6749979378041738,22.0,230337.0,72,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,89.87,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,7115, ,trunk,RURAL,90.0,106.0,121.0,0.7750020529009772,31.0,219202.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.86,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,11778, ,trunk,RURAL,90.0,102.0,120.0,0.7333337508572287,30.0,958029.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.81,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16195,Phahon Yothin Road,trunk,URBAN,90.0,89.1,106.4,0.564956957903784,16.400000000000006,9895545.0,71,High priority,Urban high-speed corridor speed-limit review,Urban time-window speed management,89.8,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Maharashtra,3836,Mumbai Delhi Highway,trunk,URBAN,40.0,51.09090909090909,65.36363636363636,0.7726326227951523,25.36363636363636,6748312.0,66,High priority,Curve/geometry speed-management review,Urban time-window speed management,89.78,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,35755,Mittraphap Road,trunk,RURAL,90.0,94.9,115.0,0.6000000801221703,25.0,2496188.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.75,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,3009, ,trunk,RURAL,90.0,99.05,115.0,0.6913898375881471,25.0,651184.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.74,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,935, ,trunk,RURAL,90.0,105.8,126.0,0.7666672015146896,36.0,124646.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.73,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,944, ,trunk,RURAL,90.0,106.2,127.0,0.7666636828956683,37.0,122887.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.73,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,11564, ,trunk,RURAL,86.0,95.4,110.66666667,0.6952056740006022,24.666666669999998,2816496.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.69,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,16865,Lampang Bypass Road,trunk,URBAN,90.0,91.9,108.0,0.5500012608273549,18.0,317252.0,75,Critical review,"Integrated speed-limit, design, and enforcement review",Urban time-window speed management,89.66,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,36668,Chayangkun Road,primary,RURAL,90.0,99.175,115.0,0.7046161883132119,25.0,225879.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.66,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,33898,Si Khio-Det Udom Road,trunk,RURAL,85.0,93.5,110.5,0.6629189452850188,25.5,533035.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.65,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,19241, ,primary,RURAL,90.0,100.0,117.0,0.6999990321925034,27.0,309979.0,69,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.65,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,2616, ,trunk,RURAL,90.0,97.6,116.0,0.6500014241092197,26.0,210658.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.61,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Maharashtra,3984,JNPT Road,motorway,URBAN,55.0,61.0,73.2,0.6698324231991784,18.200000000000003,3597455.0,72,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,89.6,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,1264, ,trunk,RURAL,90.0,105.0,124.0,0.7500024785604521,34.0,201730.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.6,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,12461, ,trunk,RURAL,70.0,81.53333333,94.0,0.7725387717345744,24.0,1729675.0,69,High priority,Curve/geometry speed-management review,Night/low-visibility curve speed management,89.59,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,30455, ,primary,RURAL,90.0,98.0,116.0,0.6500024332422606,26.0,143841.0,70,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.57,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
Thailand,973, ,trunk,RURAL,90.0,106.0,127.0,0.7499982023570694,37.0,139071.0,67,High priority,Enforcement or average-speed camera candidate,Night enforcement or average-speed pilot,89.57,"segment-hour median speed, F85 speed, percent over limit, sample count, day/night flag, crash records, and vulnerable-user exposure"
