country,segment_id,road_name,road_class,land_use,speed_limit,median_speed,f85_speed,percent_over,median_gap,f85_gap,sample_total,road_length_km,sinuosity,bearing_change_per_km,limit_alignment_points,operating_speed_points,exposure_points,vulnerable_context_points,geometry_points,qa_points,speed_safety_score,priority_class,recommended_action,confidence
Thailand,17309,Chaofa Road,secondary,URBAN,80.0,36.3,46.0,0.0,-43.7,-34.0,752257.0,0.3,1.0591671230673643,318.1174148785581,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17337,Kluai Nam Thai Road,secondary,URBAN,80.0,28.4,42.0,0.0,-51.6,-38.0,850966.0,0.4,1.0,320.1801724503551,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17353,Ngam Wong Wan Road,primary,URBAN,80.0,39.6,64.0,0.0,-40.4,-16.0,6214841.0,2.1,1.000117504606562,8.355454906447026,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17356,Ngam Wong Wan Road,primary,URBAN,80.0,49.9,72.0,0.06666660500227696,-30.1,-8.0,3243363.0,0.9,1.0196649264817956,42.80623280308998,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17358,Ngam Wong Wan Road,primary,URBAN,80.0,57.2,72.0,0.06666673958446698,-22.799999999999997,-8.0,3657086.0,0.9,1.015075636882127,39.65089556812011,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17359,Ngam Wong Wan Road,primary,URBAN,80.0,53.45,71.0,0.06553159884158775,-26.549999999999997,-9.0,8870072.0,1.1,1.0001570031876612,11.534323576377224,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17360,Ngam Wong Wan Road,primary,URBAN,80.0,55.3,70.5,0.03299642197040059,-24.700000000000003,-9.5,9700870.0,1.1,1.0000347825785192,6.282079111308692,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17361,Ngam Wong Wan Road,primary,URBAN,80.0,41.4,54.0,0.0,-38.6,-26.0,1896125.0,0.4,1.0007934984716778,34.61735304654459,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17374,Rotfai Road,secondary,URBAN,80.0,28.9,37.0,0.0,-51.1,-43.0,476190.0,0.2,1.0044896798640126,73.8110358170525,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17463,Asian Highway,trunk,URBAN,90.0,69.475,87.5,0.1253876553644208,-20.525000000000006,-2.5,2522537.0,2.6,1.029239444870415,14.351387675488587,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17464,Asian Highway,trunk,RURAL,85.0,60.20833333,78.08333333,0.23440146607507995,-24.791666669999998,-6.916666669999998,2233992.0,14.7,1.0753989495024048,18.62126294861123,28,4,12,8,0,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,17466,Asian Highway,trunk,RURAL,85.0,63.97222222,84.72222222,0.28978787568948094,-21.02777778,-0.27777777999999387,3638244.0,22.1,1.055826304555548,12.597250597912163,28,4,12,8,0,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,17530,Pathum Thani-Bang Pahan Road,primary,URBAN,90.0,61.2,77.0,0.0,-28.799999999999997,-13.0,772241.0,10.2,1.001148959729596,5.807341500408784,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17564,Rattanarat Road,secondary,URBAN,80.0,32.6,44.0,0.0,-47.4,-36.0,627062.0,1.1,1.0422645378312991,60.79008477824423,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17575,Pratu Ma Road,secondary,URBAN,80.0,38.8,47.0,0.0,-41.2,-33.0,168177.0,0.8,1.0076148745131874,75.50854569707614,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17601,Phloen Phithak Road,secondary,URBAN,80.0,41.4,54.0,0.0,-38.6,-26.0,175924.0,0.7,1.0334578931897134,134.06090558548814,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17602,Phloen Phithak Road,secondary,URBAN,80.0,35.8,44.0,0.0,-44.2,-36.0,166853.0,0.7,1.0365423697781808,140.54969643148078,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,17617, ,primary,RURAL,85.0,52.33333333,61.58333333,0.0,-32.66666667,-23.416666669999998,135951.0,64.9,1.323471851193921,246.70280226064753,28,0,9,8,7,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,17618, ,primary,RURAL,90.0,52.39545454,62.36363636,0.037671926105068025,-37.60454546,-27.63636364,281589.0,59.8,1.2771192450053388,268.52546017682783,28,0,9,8,7,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,17625, ,primary,URBAN,80.0,46.1,56.0,0.0,-33.9,-24.0,34059.0,3.8,1.0510663469308739,110.67559309546044,30,0,5,13,4,0,52,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,17626, ,primary,RURAL,90.0,56.89166666,65.66666666,0.0,-33.10833334,-24.333333339999996,111700.0,140.5,1.37792396461168,232.7966318312605,28,0,9,8,7,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,17780, ,primary,RURAL,90.0,61.35,71.0,0.0,-28.65,-19.0,151946.0,2.0,1.0759253916802374,148.89173087079305,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,17950, ,primary,RURAL,80.0,73.4,87.0,0.3000030307622367,-6.599999999999994,7.0,164975.0,0.5,1.012162740906743,59.07761821383052,22,9,6,8,7,0,52,High priority,Curve/geometry speed-management review,High
Thailand,18005, ,primary,RURAL,90.0,73.4,86.0,0.08750237353259838,-16.599999999999994,-4.0,179058.0,0.5,1.028246191333453,207.28181901735044,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,18104, ,primary,RURAL,90.0,85.5,103.0,0.4,-4.5,13.0,98495.0,0.8,1.0001543719631583,12.450384487531428,28,13,3,8,0,0,52,High priority,Enforcement or average-speed camera candidate,Medium
Thailand,18130, ,primary,RURAL,80.0,72.3,85.0,0.27499565997338116,-7.700000000000003,5.0,86405.0,0.3,1.0087172072258703,109.96275752179896,22,9,3,8,10,0,52,High priority,Curve/geometry speed-management review,Medium
Thailand,18258, ,primary,RURAL,80.0,73.1,89.0,0.32500102913562107,-6.900000000000006,9.0,315799.0,2.7,1.0422064288853057,53.67991223876933,22,9,6,8,7,0,52,High priority,Curve/geometry speed-management review,High
Thailand,18279, ,primary,RURAL,80.0,77.4,94.0,0.45000064770195347,-2.5999999999999943,14.0,308784.0,13.5,1.0133270161130823,36.08195086474683,22,13,9,8,0,0,52,High priority,Enforcement or average-speed camera candidate,High
Thailand,18387, ,primary,URBAN,80.0,56.3,71.0,0.05833331701787326,-23.700000000000003,-9.0,1021526.0,0.5,1.0000297013265145,11.459233121948733,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,18390, ,primary,URBAN,80.0,52.0,67.0,0.0,-28.0,-13.0,1039326.0,0.5,1.0000192497402454,5.822292604048788,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,18636, ,primary,RURAL,90.0,73.0,84.0,0.05000055078817788,-17.0,-6.0,272337.0,1.4,1.0702424263010555,162.59575447278317,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,18826, ,primary,URBAN,80.0,63.3,80.0,0.1499997959551311,-16.700000000000003,0.0,1715309.0,0.3,1.001246635876968,28.08919131197509,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,19276, ,primary,RURAL,90.0,59.98333333,69.16666666,0.0,-30.01666667,-20.833333339999996,361883.0,51.9,1.1609263560851777,162.58831950961394,28,0,9,8,7,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,19277, ,primary,URBAN,80.0,45.5,58.0,0.0,-34.5,-22.0,96360.0,8.9,1.0633466299902519,61.40186494257706,30,0,5,13,4,0,52,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,19316, ,primary,URBAN,90.0,78.5,92.0,0.18333577748447963,-11.5,2.0,40914.0,5.1,1.0567031243870886,19.797701336219138,30,4,5,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,19362, ,primary,RURAL,85.0,62.55,72.5,0.0,-22.450000000000003,-12.5,91930.0,15.8,1.345076374156178,383.9608397906933,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,Medium
Thailand,19548, ,primary,RURAL,90.0,59.7,72.0,0.0,-30.299999999999997,-18.0,351500.0,0.9,1.115367684149722,183.98232315347894,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,19563, ,primary,RURAL,90.0,76.4,87.0,0.08749925898324032,-13.599999999999994,-3.0,354243.0,0.3,1.0329927844806108,126.13553620805888,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,19683, ,primary,RURAL,60.0,62.9,75.0,0.6000012273854236,2.8999999999999986,15.0,325896.0,0.4,1.0188223273662245,86.96294879726251,10,21,6,8,7,0,52,High priority,Curve/geometry speed-management review,High
Thailand,20302, ,primary,RURAL,80.0,83.6,98.0,0.5999937732530083,3.5999999999999943,18.0,64239.0,7.9,1.019035661173529,16.30769605384207,22,17,5,8,0,0,52,High priority,Enforcement or average-speed camera candidate,Medium
Thailand,21088, ,primary,RURAL,90.0,86.0,102.0,0.39999797063508974,-4.0,12.0,98553.0,1.5,1.0125185974684334,13.319700050834427,28,13,3,8,0,0,52,High priority,Enforcement or average-speed camera candidate,Medium
Thailand,21104, ,primary,URBAN,80.0,59.1,78.0,0.1299997097240103,-20.9,-2.0,1274649.0,2.6,1.0222259996199525,20.481669937819095,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,21320, ,primary,URBAN,90.0,73.45,89.5,0.14104794118021655,-16.549999999999997,-0.5,1099222.0,0.6,1.0000714969784736,5.017715515757753,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23241, ,primary,URBAN,80.0,61.4,73.0,0.06666649598732877,-18.6,-7.0,1171788.0,0.7,1.0007651873458936,14.199165770420896,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23292, ,primary,URBAN,90.0,72.1,86.0,0.09166666666666666,-17.900000000000006,-4.0,1946520.0,0.5,1.000239790333765,9.678025392784853,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23331, ,primary,RURAL,90.0,74.5375,89.0,0.13792946441348267,-15.462500000000006,-1.0,461214.0,16.7,1.1308786858154303,34.01538729072455,28,0,9,8,7,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,23333, ,primary,URBAN,90.0,72.1,85.0,0.08999986914591539,-17.900000000000006,-5.0,1910525.0,0.2,1.0000000134166687,0.07874311474718361,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23361, ,primary,URBAN,90.0,73.3,86.0,0.09166666230241048,-16.700000000000003,-4.0,1909451.0,0.2,1.000035788922735,7.988661758958932,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23379, ,primary,URBAN,90.0,71.6,85.0,0.07999986427473509,-18.400000000000006,-5.0,2062991.0,0.4,1.0005299672896653,20.40916279870212,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23470, ,primary,URBAN,90.0,71.3,85.0,0.09000014616153867,-18.700000000000003,-5.0,2120941.0,0.3,1.0000115516829682,2.1100100426511355,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23476, ,primary,URBAN,50.0,50.9,60.0,0.5499998217570478,0.8999999999999986,10.0,1122064.0,1.0,1.651353240202057,220.20500020569756,10,13,9,13,7,0,52,High priority,Curve/geometry speed-management review,High
Thailand,23541, ,primary,URBAN,90.0,67.5,83.0,0.0749999351503345,-22.5,-7.0,2313042.0,0.5,1.000038185094029,8.76426991372329,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23731, ,primary,URBAN,90.0,68.8,81.0,0.0,-21.200000000000003,-9.0,1452175.0,0.5,1.000150864236955,19.54591483283106,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23781, ,primary,URBAN,90.0,61.3,77.0,0.0,-28.700000000000003,-13.0,2595327.0,0.4,1.0000147579916319,1.7982206685788893,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23810, ,primary,URBAN,90.0,63.3,80.0,0.05714310236915008,-26.700000000000003,-10.0,1514636.0,0.6,1.0000327786749326,19.114116696418286,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23817, ,primary,URBAN,80.0,47.8,60.0,0.0,-32.2,-20.0,1468894.0,0.3,1.0001145621098402,7.801303391678819,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23819, ,primary,URBAN,80.0,55.8,66.0,0.0,-24.200000000000003,-14.0,1411509.0,0.3,1.0004101451893712,15.803920528539628,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23849, ,primary,URBAN,80.0,66.1,79.0,0.1333332872523377,-13.900000000000006,-1.0,1446728.0,0.4,1.0000604754367846,6.117196743402146,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23903, ,primary,URBAN,80.0,61.1,75.0,0.07999997163599336,-18.9,-5.0,1410238.0,0.3,1.0011474567375784,35.28035486285868,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23913, ,primary,URBAN,90.0,72.8,87.0,0.11250020800399367,-17.200000000000003,-3.0,2403800.0,0.2,1.0000074413004636,2.2266663619990283,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23919, ,primary,URBAN,90.0,63.4,80.0,0.050000102743878005,-26.6,-10.0,2433235.0,0.2,1.0000134326012018,2.8848474349937017,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23940, ,primary,URBAN,80.0,53.6,70.0,0.057142979474049276,-26.4,-10.0,1167790.0,0.3,1.000763494743599,25.34819811271572,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23945, ,primary,URBAN,80.0,50.5,69.0,0.0,-29.5,-11.0,1453917.0,0.2,1.0006699732372926,41.73927459196921,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,23963, ,primary,URBAN,80.0,60.4,78.0,0.12499989739405526,-19.6,-2.0,2436506.0,0.7,1.000024007384139,9.534471606560357,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24237, ,primary,URBAN,80.0,62.5,78.0,0.1249997337198065,-17.5,-2.0,1408291.0,0.4,1.0006492607740107,14.888217210146705,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24240, ,primary,URBAN,80.0,61.1,73.0,0.06000004599466922,-18.9,-7.0,1739332.0,0.4,1.000065813205805,6.9814587512613375,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24351, ,primary,URBAN,80.0,53.1,67.0,0.0,-26.9,-13.0,1267366.0,0.7,1.0000847336399885,10.599210876915235,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24356, ,primary,URBAN,80.0,59.2,75.0,0.09166668864803175,-20.799999999999997,-5.0,1137327.0,0.6,1.0000672800662775,16.29673101082498,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24498, ,primary,URBAN,80.0,36.0,52.0,0.0,-44.0,-28.0,1888437.0,0.5,1.0007143676024668,14.276296608054096,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24586, ,primary,URBAN,80.0,55.9,70.0,0.0,-24.1,-10.0,3428357.0,0.3,1.0004615805718886,21.513528190460104,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24598, ,primary,RURAL,80.0,70.85,83.5,0.22720745059007535,-9.150000000000006,3.5,140660.0,5.2,1.3382534767435734,70.16936894502304,22,4,8,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,24603, ,primary,URBAN,80.0,46.9,62.0,0.0,-33.1,-18.0,1397981.0,0.4,1.00003576607946,3.7038592432418813,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24645, ,primary,URBAN,80.0,52.4,65.0,0.0,-27.6,-15.0,1392077.0,0.2,1.0000520812959892,16.098007712096116,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24679, ,primary,URBAN,80.0,49.8,63.0,0.0,-30.200000000000003,-17.0,1384203.0,0.3,1.0,0.0,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24682, ,primary,URBAN,90.0,66.0,83.0,0.07499987290311319,-24.0,-7.0,2360404.0,1.0,1.0019377911129204,21.673138331865502,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24695, ,primary,URBAN,90.0,76.1,89.0,0.13333352113787011,-13.900000000000006,-1.0,1774895.0,0.4,1.0000035634488018,0.8154371704885274,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24720, ,primary,URBAN,90.0,68.6,83.0,0.06000022788533801,-21.400000000000006,-7.0,2018559.0,0.6,1.0054651265182777,28.10649583365053,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,24721, ,primary,URBAN,90.0,64.9,77.0,0.0,-25.099999999999994,-13.0,1913719.0,0.6,1.0056619459314147,33.36053417248209,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,25018, ,primary,URBAN,80.0,34.9,47.0,0.0,-45.1,-33.0,1358211.0,0.4,1.000208655825515,15.862769871562364,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,25019, ,primary,URBAN,80.0,45.7,55.0,0.0,-34.3,-25.0,1377761.0,0.4,1.0005673510351174,13.916908266306992,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,25680, ,primary,RURAL,90.0,66.4,79.0,0.0,-23.599999999999994,-11.0,107207.0,1.1,1.1281687036893016,122.1121601105347,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,25686, ,primary,RURAL,90.0,79.4,89.0,0.13333164612490403,-10.599999999999994,-1.0,118539.0,0.9,1.14998709511719,143.2467562717346,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,26005, ,primary,RURAL,80.0,74.3,88.0,0.3250009171282879,-5.700000000000003,8.0,136295.0,1.0,1.015540018512783,80.39272607299537,22,9,6,8,7,0,52,High priority,Curve/geometry speed-management review,High
Thailand,26075, ,primary,RURAL,90.0,64.41666666,76.41666666,0.014898492033889274,-25.583333339999996,-13.583333339999996,93835.0,31.8,1.2059597655133099,135.7698463069213,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,Medium
Thailand,26285, ,primary,URBAN,90.0,68.6,84.0,0.08333340015315102,-21.400000000000006,-6.0,1247135.0,1.0,1.0100102240616566,34.55388312076986,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,26737, ,primary,RURAL,90.0,70.4,82.5,0.07255273172317518,-19.599999999999994,-7.5,209172.0,10.2,1.1218223853495612,39.330535625543746,28,0,9,8,7,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,27335, ,primary,RURAL,80.0,75.7,87.0,0.3499976627868929,-4.299999999999997,7.0,171144.0,1.2,1.0672701518307703,60.00626703946569,22,9,6,8,7,0,52,High priority,Curve/geometry speed-management review,High
Thailand,27489, ,primary,RURAL,90.0,72.9,84.0,0.033417707512068275,-17.099999999999994,-6.0,289188.0,15.2,1.1014652839280243,52.79341632211316,28,0,9,8,7,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,27685, ,primary,URBAN,80.0,60.2,74.0,0.08571467055786283,-19.799999999999997,-6.0,1113625.0,0.2,1.0021411395837272,33.06202778531495,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,27949, ,primary,URBAN,90.0,58.975,74.0,0.035456677516732926,-31.025,-16.0,338554.0,11.1,1.0196809940158647,13.30936619489877,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,28228, ,primary,RURAL,60.0,73.4,107.5,0.5750176044340458,13.400000000000006,47.5,132069.0,2.1,1.0009793923820092,50.95355141813395,10,21,6,8,7,0,52,High priority,Curve/geometry speed-management review,High
Thailand,28947, ,primary,URBAN,60.0,54.9,73.0,0.3833335858441651,-5.100000000000001,13.0,858049.0,0.5,1.0000514046912965,5.364190955208602,20,13,6,13,0,0,52,High priority,Enforcement or average-speed camera candidate,High
Thailand,30108, ,primary,URBAN,90.0,80.4,93.0,0.2249948122017016,-9.599999999999994,3.0,96380.0,8.4,1.0159789600534617,14.124918830495101,30,4,5,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,30170, ,primary,RURAL,60.0,71.3,82.0,0.8166671079223037,11.299999999999997,22.0,113313.0,2.3,1.1429589444563597,61.27283347124429,10,21,6,8,7,0,52,High priority,Curve/geometry speed-management review,High
Thailand,30336, ,primary,RURAL,90.0,69.34166666,83.5,0.11319031131332176,-20.65833334,-6.5,788177.0,21.6,1.1322737247015244,22.87730273031968,28,0,9,8,7,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,30340, ,primary,RURAL,90.0,77.0,89.5,0.14805679180526257,-13.0,-0.5,151219.0,1.0,1.0159732059879092,113.43490153823828,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,31049, ,primary,RURAL,70.0,78.35,94.0,0.5872961838814295,8.349999999999994,24.0,490577.0,14.5,1.0129408671039457,5.456987079984044,18,17,9,8,0,0,52,High priority,Enforcement or average-speed camera candidate,High
Thailand,31056, ,primary,RURAL,80.0,77.1,93.0,0.4245535405786943,-2.9000000000000057,13.0,303891.0,13.9,1.0156980572954433,5.396055797259997,22,13,9,8,0,0,52,High priority,Enforcement or average-speed camera candidate,High
Thailand,31301, ,primary,RURAL,90.0,75.7,88.0,0.11666594196596805,-14.299999999999997,-2.0,275976.0,0.4,1.0252331095674427,225.1715161037336,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,31515, ,primary,RURAL,90.0,72.5,82.0,0.0,-17.5,-8.0,457552.0,0.9,1.0,220.40952594901896,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,31550,Phloen Chit Road,primary,URBAN,70.0,20.93333333,40.66666667,0.0377612059444556,-49.066666670000004,-29.333333330000002,2279906.0,0.3,1.0000475173466268,9.864860740539056,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,31551,Phloen Chit Road,primary,URBAN,80.0,20.3,42.0,0.0,-59.7,-38.0,1550056.0,1.1,1.0000371280046783,10.813812415776333,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,31561,Ekkachai Road,secondary,URBAN,80.0,22.0,43.0,0.0,-58.0,-37.0,647733.0,0.6,1.0095108638532873,83.51149518453511,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,31565,Ekkachai Road,secondary,URBAN,80.0,26.7,34.0,0.0,-53.3,-46.0,821866.0,2.5,1.1028517706931007,70.24818889684532,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,31574,Lampang-Mae Mo Road,secondary,URBAN,80.0,63.4,81.0,0.16666785229026912,-16.6,1.0,140573.0,1.8,1.0003358175988555,11.729162956597381,30,4,6,12,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,31593,Phithak Narakon Road,secondary,URBAN,80.0,30.6,39.5,0.0,-49.4,-40.5,112791.0,0.4,1.0508170357548434,114.58565240012406,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,31658,Thetsaban Road,secondary,URBAN,80.0,33.0,40.0,0.0,-47.0,-40.0,151760.0,1.3,1.184433477078032,266.8400160893411,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,31958, ,motorway,URBAN,80.0,57.5,67.0,0.0,-22.5,-13.0,477586.0,0.2,1.0409864637062858,177.95009868887408,30,0,6,9,7,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,32087, ,motorway,URBAN,90.0,58.6,70.0,0.0,-31.4,-20.0,42553.0,0.3,2.1459658981945937,226.5172586729628,30,0,3,9,10,0,52,High priority,Urban high-speed corridor speed-limit review,Medium
Thailand,32928, ,motorway,URBAN,80.0,56.9,68.0,0.0,-23.1,-12.0,106975.0,0.3,1.0734922343575048,121.79823931865077,30,0,6,9,7,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33034, ,motorway,URBAN,80.0,62.55,75.5,0.05630485578102296,-17.450000000000003,-4.5,697169.0,0.5,1.0349400294334814,66.13064490597584,30,0,6,9,7,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33043, ,motorway,URBAN,90.0,38.35,61.5,0.0,-51.65,-28.5,604589.0,0.3,1.0520901437200076,122.0244999166323,30,0,6,9,7,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33626,Lamphun-Pa Sang Road,primary,RURAL,90.0,60.7,72.0,0.0,-29.299999999999997,-18.0,182646.0,2.5,1.0672357786833255,99.65572987618364,28,0,6,8,10,0,52,High priority,Posted speed-limit review against Safe System principles,High
Thailand,33670,Singhawat Road,secondary,URBAN,80.0,26.0,34.0,0.0,-54.0,-46.0,140569.0,0.1,1.001281581700397,63.236714316390675,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33671,Singhawat Road,secondary,URBAN,80.0,26.4,34.0,0.0,-53.6,-46.0,104291.0,0.1,1.001411928241401,66.31303318302564,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33715,Mahidon Road,secondary,URBAN,80.0,39.6,49.0,0.0,-40.4,-31.0,398207.0,0.3,1.0039744523739615,70.61457335922246,30,0,6,12,4,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33742,Rama III Road,primary,URBAN,80.0,55.5,67.0,0.0,-24.5,-13.0,2368737.0,2.8,1.0201013042597535,38.85348126892045,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33743,Rama III Road,primary,URBAN,80.0,58.9,75.0,0.08999980700569334,-21.1,-5.0,2590750.0,0.7,1.0034247745970586,32.84711081629322,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33746,Rama III Road,primary,URBAN,80.0,51.2,65.0,0.0,-28.799999999999997,-15.0,3276510.0,0.7,1.0024221902892032,32.749096276843645,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
Thailand,33748,Rama III Road,primary,URBAN,80.0,52.0,67.0,0.0,-28.0,-13.0,3852001.0,0.5,1.0012893077114735,35.14729281543984,30,0,9,13,0,0,52,High priority,Urban high-speed corridor speed-limit review,High
